T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
23.313	23.188	23.438	23.438	23.313	23.438	23.438	23.188	23.313	23.500	23.313	23.500	23.250	23.500	23.125	23.313	
23.250	23.125	23.438	23.438	23.313	23.438	23.438	23.188	23.313	23.438	23.313	23.500	23.250	23.500	23.125	23.313	
23.313	23.188	23.438	23.438	23.313	23.438	23.500	23.188	23.375	23.500	23.313	23.500	23.250	23.563	23.125	23.313	
23.313	23.188	23.438	23.438	23.313	23.438	23.500	23.250	23.313	23.500	23.313	23.500	23.250	23.563	23.188	23.375	
23.375	23.250	23.500	23.500	23.375	23.438	23.500	23.250	23.375	23.563	23.375	23.563	23.313	23.563	23.188	23.375	
23.375	23.250	23.500	23.500	23.375	23.500	23.500	23.250	23.375	23.500	23.375	23.563	23.313	23.625	23.188	23.375	
23.375	23.250	23.500	23.563	23.375	23.500	23.500	23.250	23.438	23.563	23.438	23.563	23.313	23.625	23.188	23.375	
23.375	23.250	23.500	23.563	23.375	23.500	23.563	23.250	23.438	23.563	23.438	23.625	23.313	23.625	23.188	23.438	
23.375	23.313	23.563	23.563	23.438	23.500	23.563	23.313	23.438	23.625	23.438	23.625	23.375	23.625	23.250	23.438	
23.375	23.313	23.563	23.563	23.438	23.500	23.563	23.313	23.438	23.625	23.438	23.625	23.313	23.625	23.250	23.438	
23.438	23.313	23.563	23.563	23.500	23.563	23.563	23.313	23.500	23.625	23.500	23.625	23.375	23.688	23.250	23.438	
23.438	23.313	23.563	23.563	23.500	23.563	23.563	23.313	23.500	23.625	23.500	23.625	23.375	23.688	23.250	23.500	
23.438	23.375	23.625	23.625	23.500	23.625	23.625	23.375	23.500	23.625	23.500	23.688	23.375	23.688	23.313	23.500	
23.438	23.313	23.625	23.625	23.500	23.563	23.625	23.375	23.500	23.625	23.500	23.688	23.438	23.688	23.313	23.500	
23.438	23.375	23.625	23.625	23.500	23.625	23.688	23.438	23.563	23.688	23.500	23.688	23.438	23.750	23.375	23.563	
23.500	23.375	23.625	23.625	23.500	23.625	23.688	23.375	23.563	23.688	23.500	23.750	23.438	23.750	23.375	23.563	
23.500	23.438	23.688	23.688	23.563	23.688	23.688	23.438	23.563	23.750	23.563	23.750	23.500	23.750	23.375	23.563	
23.500	23.438	23.688	23.688	23.563	23.688	23.688	23.438	23.563	23.750	23.563	23.750	23.500	23.750	23.375	23.563	
23.563	23.438	23.688	23.688	23.563	23.688	23.688	23.438	23.625	23.750	23.563	23.750	23.500	23.813	23.375	23.563	
23.563	23.438	23.688	23.688	23.563	23.688	23.688	23.438	23.563	23.750	23.563	23.750	23.500	23.813	23.375	23.563	
23.563	23.438	23.688	23.688	23.625	23.688	23.750	23.500	23.625	23.813	23.563	23.813	23.563	23.813	23.438	23.625	
23.563	23.500	23.688	23.688	23.625	23.688	23.750	23.500	23.625	23.750	23.563	23.813	23.563	23.813	23.438	23.625	
23.625	23.500	23.750	23.750	23.625	23.750	23.750	23.500	23.688	23.813	23.625	23.813	23.563	23.875	23.438	23.625	
23.625	23.563	23.750	23.750	23.625	23.750	23.750	23.500	23.625	23.813	23.625	23.813	23.563	23.875	23.438	23.625	
23.625	23.563	23.750	23.750	23.688	23.750	23.813	23.563	23.688	23.813	23.688	23.875	23.563	23.875	23.500	23.688	
23.625	23.563	23.750	23.813	23.688	23.750	23.813	23.563	23.688	23.813	23.688	23.875	23.625	23.875	23.500	23.688	
23.625	23.563	23.813	23.813	23.688	23.813	23.813	23.563	23.688	23.813	23.688	23.875	23.625	23.938	23.500	23.688	
23.625	23.563	23.813	23.813	23.688	23.813	23.813	23.563	23.688	23.813	23.688	23.875	23.625	23.938	23.500	23.688	
23.688	23.625	23.875	23.875	23.688	23.813	23.875	23.563	23.750	23.875	23.688	23.875	23.625	23.938	23.563	23.750	
23.688	23.625	23.875	23.813	23.688	23.813	23.813	23.625	23.750	23.875	23.688	23.875	23.625	23.938	23.563	23.750	
23.688	23.625	23.875	23.875	23.750	23.875	23.875	23.625	23.750	23.938	23.750	23.938	23.688	24.000	23.563	23.750	
23.688	23.625	23.875	23.875	23.750	23.875	23.875	23.625	23.750	23.938	23.750	23.938	23.688	24.000	23.563	23.750	
23.750	23.625	23.875	23.938	23.750	23.875	23.875	23.625	23.813	23.938	23.813	23.938	23.688	24.000	23.563	23.813	
23.750	23.688	23.875	23.875	23.750	23.875	23.875	23.625	23.813	23.938	23.813	23.938	23.688	24.000	23.625	23.813	
23.750	23.688	23.875	23.938	23.813	23.875	23.938	23.688	23.813	23.938	23.813	24.000	23.750	24.000	23.625	23.813	
23.750	23.688	23.875	23.938	23.813	23.938	23.938	23.688	23.813	23.938	23.813	24.000	23.750	24.000	23.625	23.813	
23.813	23.688	23.938	23.938	23.813	23.938	23.938	23.688	23.813	24.000	23.875	24.000	23.750	24.063	23.625	23.875	
23.813	23.688	23.938	24.000	23.813	23.938	24.000	23.688	23.813	24.000	23.813	24.063	23.750	24.063	23.625	23.813	
23.813	23.750	23.938	24.000	23.875	24.000	24.000	23.750	23.875	24.000	23.875	24.063	23.813	24.063	23.688	23.875	
23.813	23.750	23.938	24.000	23.875	24.000	24.000	23.750	23.875	24.000	23.875	24.063	23.813	24.063	23.688	23.875	
23.875	23.750	24.000	24.000	23.875	24.000	24.000	23.750	23.875	24.063	23.875	24.063	23.813	24.063	23.688	23.875	
23.875	23.750	24.000	24.000	23.875	24.000	24.000	23.750	23.875	24.063	23.875	24.063	23.813	24.063	23.688	23.875	
23.875	23.813	24.000	24.063	23.875	24.000	24.063	23.750	23.938	24.063	23.938	24.125	23.813	24.125	23.688	23.938	
23.875	23.813	24.000	24.063	23.875	24.000	24.063	23.750	23.938	24.063	23.938	24.125	23.813	24.125	23.750	23.938	
23.875	23.813	24.063	24.063	23.938	24.063	24.063	23.813	23.938	24.125	24.000	24.125	23.875	24.188	23.750	23.938	
23.875	23.813	24.063	24.063	23.938	24.063	24.063	23.813	23.938	24.063	24.000	24.125	23.875	24.188	23.750	23.938	
23.938	23.813	24.063	24.063	24.000	24.063	24.125	23.875	24.000	24.125	24.000	24.188	23.875	24.188	23.813	24.000	
23.938	23.875	24.063	24.125	24.000	24.063	24.125	23.875	24.000	24.125	24.000	24.188	23.875	24.188	23.813	24.000	
24.000	23.875	24.125	24.125	24.000	24.063	24.125	23.875	24.063	24.188	24.000	24.188	23.938	24.188	23.813	24.000	
24.000	23.875	24.125	24.125	24.000	24.063	24.125	23.875	24.063	24.188	24.000	24.188	23.938	24.188	23.813	24.000	
24.000	23.938	24.125	24.188	24.000	24.125	24.188	23.875	24.063	24.188	24.063	24.250	23.938	24.250	23.813	24.000	
24.000	23.938	24.125	24.188	24.000	24.125	24.125	23.938	24.000	24.188	24.000	24.250	23.938	24.250	23.875	24.000	
24.000	23.938	24.188	24.188	24.063	24.125	24.188	23.938	24.063	24.188	24.063	24.250	23.938	24.250	23.875	24.000	
24.000	23.938	24.188	24.188	24.063	24.188	24.188	23.938	24.063	24.188	24.063	24.250	24.000	24.250	23.875	24.063	
24.000	23.938	24.188	24.188	24.063	24.188	24.188	23.938	24.063	24.250	24.063	24.250	24.000	24.250	23.875	24.063	
24.063	23.938	24.188	24.188	24.063	24.188	24.188	23.938	24.063	24.250	24.063	24.250	24.000	24.250	23.875	24.063	
24.063	23.938	24.188	24.188	24.063	24.188	24.188	23.938	24.125	24.250	24.125	24.250	24.000	24.313	23.875	24.125	
24.063	23.938	24.250	24.250	24.063	24.188	24.250	23.938	24.125	24.250	24.125	24.313	24.000	24.313	23.875	24.063	
24.063	24.000	24.188	24.250	24.125	24.250	24.250	24.000	24.125	24.313	24.125	24.313	24.000	24.313	23.938	24.125	
24.063	24.000	24.250	24.250	24.125	24.250	24.250	24.000	24.125	24.313	24.125	24.313	24.063	24.313	23.938	24.125	
24.125	24.000	24.250	24.250	24.125	24.250	24.250	24.000	24.188	24.313	24.188	24.375	24.063	24.375	23.938	24.125	
24.125	24.063	24.250	24.250	24.125	24.250	24.250	24.000	24.188	24.313	24.125	24.375	24.063	24.375	23.938	24.125	
24.125	24.063	24.250	24.313	24.188	24.250	24.313	24.000	24.188	24.313	24.188	24.375	24.063	24.375	23.938	24.125	
24.125	24.063	24.250	24.313	24.188	24.250	24.250	24.000	24.188	24.313	24.188	24.313	24.063	24.375	23.938	24.125	
24.125	24.063	24.313	24.313	24.188	24.250	24.313	24.063	24.188	24.313	24.188	24.375	24.125	24.375	24.000	24.125	
24.125	24.063	24.313	24.313	24.188	24.313	24.313	24.063	24.188	24.313	24.188	24.375	24.125	24.375	24.000	24.188	
24.188	24.125	24.313	24.313	24.188	24.313	24.313	24.063	24.188	24.375	24.188	24.375	24.125	24.438	24.000	24.250	
24.188	24.125	24.313	24.313	24.188	24.313	24.313	24.063	24.188	24.375	24.188	24.375	24.125	24.438	24.000	24.188	
24.188	24.063	24.313	24.375	24.250	24.313	24.375	24.125	24.250	24.375	24.250	24.438	24.125	24.438	24.000	24.250	
24.188	24.125	24.313	24.375	24.250	24.313	24.375	24.125	24.250	24.375	24.250	24.375	24.188	24.438	24.063	24.250	
24.188	24.125	24.375	24.375	24.250	24.313	24.375	24.125	24.250	24.375	24.250	24.438	24.188	24.438	24.063	24.250	
24.188	24.125	24.375	24.375	24.250	24.375	24.375	24.125	24.313	24.375	24.250	24.438	24.188	24.500	24.063	24.250	
24.250	24.188	24.375	24.438	24.313	24.375	24.375	24.188	24.313	24.438	24.313	24.438	24.188	24.500	24.063	24.250	
24.250	24.188	24.375	24.438	24.250	24.375	24.375	24.188	24.250	24.438	24.313	24.438	24.250	24.500	24.125	24.250	
24.313	24.188	24.438	24.438	24.313	24.438	24.438	24.188	24.313	24.438	24.313	24.500	24.250	24.500	24.125	24.313	
24.250	24.188	24.438	24.438	24.313	24.438	24.438	24.188	24.313	24.438	24.313	24.500	24.250	24.563	24.125	24.313	
24.250	24.188	24.438	24.438	24.313	24.438	24.438	24.188	24.313	24.438	24.313	24.500	24.250	24.500	24.125	24.313	
24.313	24.188	24.438	24.438	24.313	24.438	24.438	24.188	24.313	24.438	24.313	24.500	24.250	24.563	24.125	24.313	
24.313	24.250	24.438	24.500	24.375	24.438	24.500	24.188	24.375	24.500	24.375	24.500	24.250	24.563	24.188	24.375	
24.313	24.250	24.438	24.500	24.375	24.438	24.500	24.250	24.375	24.500	24.375	24.500	24.313	24.563	24.188	24.375	
24.313	24.250	24.500	24.500	24.313	24.438	24.438	24.250	24.375	24.563	24.375	24.563	24.313	24.563	24.188	24.375	
24.313	24.250	24.500	24.500	24.375	24.438	24.500	24.250	24.375	24.563	24.375	24.563	24.313	24.563	24.188	24.375	
24.375	24.250	24.500	24.500	24.375	24.438	24.500	24.250	24.438	24.563	24.375	24.563	24.313	24.563	24.188	24.375	
24.375	24.250	24.500	24.500	24.375	24.500	24.500	24.250	24.438	24.563	24.375	24.563	24.313	24.563	24.188	24.375	
24.375	24.313	24.563	24.500	24.375	24.563	24.500	24.250	24.438	24.563	24.438	24.625	24.313	24.625	24.188	24.438	
24.375	24.313	24.563	24.500	24.375	24.500	24.500	24.250	24.438	24.563	24.438	24.625	24.313	24.625	24.188	24.375	
24.375	24.313	24.563	24.563	24.438	24.500	24.563	24.250	24.500	24.563	24.438	24.563	24.375	24.625	24.250	24.438	
24.438	24.313	24.563	24.563	24.438	24.500	24.563	24.250	24.438	24.563	24.438	24.625	24.375	24.625	24.250	24.438	
24.438	24.313	24.563	24.563	24.438	24.563	24.563	24.313	24.500	24.563	24.438	24.625	24.375	24.688	24.250	24.438	
24.438	24.313	24.563	24.563	24.438	24.563	24.563	24.313	24.500	24.563	24.438	24.625	24.375	24.625	24.250	24.438	
24.438	24.375	24.625	24.563	24.500	24.563	24.563	24.375	24.500	24.625	24.500	24.625	24.375	24.688	24.250	24.438	
24.438	24.375	24.625	24.563	24.500	24.563	24.563	24.375	24.500	24.625	24.500	24.625	24.375	24.688	24.250	24.438	
24.438	24.375	24.625	24.625	24.500	24.563	24.625	24.375	24.500	24.625	24.500	24.688	24.375	24.688	24.313	24.500	
24.438	24.375	24.625	24.625	24.500	24.625	24.625	24.375	24.500	24.688	24.500	24.688	24.438	24.688	24.313	24.500	
24.500	24.375	24.625	24.625	24.500	24.563	24.625	24.375	24.500	24.688	24.563	24.688	24.438	24.750	24.313	24.500	
24.500	24.438	24.625	24.625	24.500	24.563	24.625	24.375	24.563	24.688	24.563	24.688	24.438	24.750	24.313	24.500	
24.563	24.438	24.688	24.688	24.500	24.625	24.625	24.375	24.625	24.688	24.563	24.688	24.438	24.750	24.313	24.500	
24.500	24.438	24.688	24.688	24.500	24.625	24.625	24.375	24.563	24.688	24.563	24.688	24.438	24.750	24.313	24.500	
24.563	24.438	24.688	24.688	24.563	24.688	24.688	24.438	24.625	24.750	24.563	24.750	24.500	24.750	24.375	24.563	
24.563	24.438	24.688	24.688	24.563	24.688	24.688	24.438	24.625	24.750	24.563	24.750	24.500	24.750	24.375	24.563	
24.563	24.438	24.688	24.688	24.563	24.688	24.688	24.438	24.625	24.750	24.563	24.750	24.500	24.813	24.375	24.563	
24.563	24.500	24.688	24.750	24.563	24.688	24.688	24.438	24.625	24.750	24.625	24.750	24.500	24.813	24.375	24.563	
24.625	24.500	24.750	24.750	24.625	24.688	24.750	24.438	24.625	24.750	24.625	24.813	24.563	24.813	24.438	24.563	
24.625	24.500	24.750	24.750	24.625	24.688	24.750	24.438	24.625	24.750	24.625	24.750	24.563	24.813	24.375	24.563	
24.625	24.500	24.750	24.750	24.625	24.750	24.750	24.500	24.625	24.750	24.625	24.813	24.563	24.813	24.438	24.625	
24.563	24.500	24.750	24.750	24.625	24.688	24.750	24.500	24.625	24.750	24.625	24.813	24.563	24.813	24.438	24.563	
24.625	24.500	24.750	24.750	24.625	24.750	24.750	24.500	24.688	24.750	24.625	24.813	24.563	24.813	24.438	24.625	
24.625	24.500	24.750	24.750	24.625	24.750	24.750	24.500	24.688	24.813	24.688	24.813	24.563	24.875	24.438	24.625	
24.625	24.500	24.750	24.750	24.688	24.750	24.750	24.500	24.688	24.750	24.688	24.813	24.625	24.813	24.500	24.625	
24.625	24.563	24.750	24.750	24.625	24.750	24.813	24.500	24.688	24.813	24.688	24.813	24.625	24.875	24.438	24.625	
24.625	24.563	24.813	24.813	24.688	24.750	24.813	24.563	24.688	24.813	24.688	24.813	24.563	24.875	24.500	24.625	
24.625	24.563	24.750	24.813	24.625	24.750	24.813	24.563	24.688	24.813	24.688	24.813	24.563	24.875	24.500	24.625	
24.688	24.563	24.813	24.813	24.688	24.813	24.813	24.563	24.688	24.813	24.688	24.875	24.625	24.875	24.500	24.688	
24.688	24.563	24.813	24.813	24.688	24.813	24.813	24.563	24.688	24.875	24.688	24.875	24.625	24.875	24.500	24.688	
24.688	24.563	24.813	24.813	24.688	24.813	24.813	24.563	24.688	24.813	24.750	24.875	24.688	24.938	24.500	24.750	
24.688	24.563	24.813	24.813	24.750	24.813	24.875	24.563	24.750	24.875	24.750	24.875	24.688	24.938	24.500	24.750	
24.750	24.625	24.813	24.875	24.688	24.875	24.813	24.625	24.750	24.875	24.750	24.938	24.688	24.938	24.500	24.750	
24.750	24.625	24.813	24.875	24.688	24.875	24.813	24.625	24.750	24.875	24.750	24.938	24.688	25.000	24.563	24.688	
24.688	24.625	24.875	24.875	24.750	24.875	24.875	24.625	24.813	24.875	24.750	24.938	24.688	25.000	24.563	24.750	
24.750	24.625	24.875	24.875	24.750	24.875	24.875	24.625	24.813	24.938	24.750	24.938	24.688	25.000	24.563	24.750	
24.750	24.625	24.875	24.875	24.813	24.875	24.875	24.625	24.813	24.875	24.813	24.938	24.750	25.000	24.563	24.750	
24.750	24.625	24.875	24.875	24.813	24.875	24.875	24.625	24.813	24.875	24.813	24.938	24.688	25.000	24.563	24.750	
24.750	24.688	24.875	24.938	24.813	24.875	24.875	24.625	24.813	24.938	24.813	24.938	24.688	25.000	24.625	24.750	
24.750	24.625	24.875	24.875	24.813	24.875	24.875	24.688	24.813	24.938	24.813	24.938	24.750	25.000	24.625	24.750	
24.813	24.688	24.938	24.938	24.813	24.938	24.938	24.688	24.813	24.938	24.813	25.000	24.750	25.000	24.625	24.750	
24.813	24.688	24.938	24.938	24.813	24.938	24.938	24.688	24.813	24.938	24.813	24.938	24.750	25.063	24.625	24.813	
24.813	24.688	24.938	24.938	24.813	24.938	24.938	24.688	24.875	25.000	24.875	25.000	24.750	25.000	24.625	24.813	
24.813	24.688	24.938	25.000	24.813	24.938	24.938	24.688	24.813	25.000	24.875	25.000	24.750	25.063	24.625	24.813	
24.813	24.688	25.000	24.938	24.875	24.938	25.000	24.688	24.875	25.000	24.875	25.000	24.750	25.063	24.688	24.813	
24.813	24.688	25.000	25.000	24.875	24.938	25.000	24.688	24.875	25.000	24.875	25.000	24.750	25.063	24.625	24.813	
24.875	24.750	25.000	25.000	24.875	24.938	24.938	24.750	24.875	25.000	24.875	25.000	24.813	25.063	24.625	24.875	
24.813	24.750	25.000	25.000	24.875	24.938	24.938	24.750	24.875	25.000	24.875	25.063	24.750	25.125	24.688	24.875	
24.875	24.750	25.000	25.000	24.875	25.000	25.000	24.750	24.875	25.000	24.875	25.063	24.813	25.125	24.688	24.875	
24.875	24.750	25.000	25.000	24.875	25.000	25.000	24.750	24.875	25.000	24.938	25.063	24.813	25.063	24.688	24.875	
24.875	24.750	25.000	25.000	24.875	25.000	25.000	24.750	24.938	25.063	24.875	25.063	24.813	25.063	24.688	24.875	
24.875	24.750	25.000	25.000	24.875	25.000	25.000	24.750	24.875	25.000	24.875	25.063	24.813	25.063	24.688	24.875	
24.875	24.813	25.000	25.000	24.875	25.000	25.000	24.750	24.938	25.063	24.875	25.125	24.813	25.063	24.688	24.938	
24.875	24.813	25.000	25.063	24.875	25.000	25.000	24.750	24.938	25.063	24.875	25.125	24.813	25.125	24.688	24.938	
24.813	24.750	25.000	25.063	24.875	25.000	25.000	24.750	24.875	25.063	24.875	25.125	24.750	25.125	24.688	24.875	
24.813	24.750	24.938	25.063	24.875	25.000	25.000	24.750	24.875	25.063	24.875	25.125	24.813	25.125	24.688	24.875	
24.813	24.750	25.000	25.000	24.813	25.000	25.000	24.750	24.875	25.063	24.875	25.125	24.813	25.125	24.688	24.875	
24.813	24.750	25.000	25.063	24.875	25.000	25.000	24.750	24.875	25.125	24.875	25.125	24.813	25.125	24.688	24.938	
24.875	24.813	25.000	25.063	24.875	25.000	25.000	24.750	24.938	25.063	24.938	25.125	24.813	25.125	24.688	24.938	
24.875	24.813	25.000	25.063	24.875	25.063	25.000	24.750	24.938	25.063	24.938	25.125	24.875	25.125	24.688	24.938	
24.875	24.813	25.000	25.063	24.875	25.063	25.063	24.813	24.938	25.125	24.938	25.125	24.875	25.125	24.750	24.938	
24.875	24.813	25.000	25.063	24.875	25.000	25.000	24.750	24.938	25.125	24.938	25.125	24.813	25.125	24.750	24.938	
24.875	24.813	25.063	25.063	24.875	25.063	25.063	24.813	25.000	25.063	24.938	25.125	24.875	25.188	24.750	24.938	
24.875	24.813	25.063	25.063	24.938	25.063	25.063	24.875	25.000	25.125	24.938	25.125	24.875	25.188	24.750	24.938	
24.938	24.813	25.063	25.063	24.938	25.063	25.063	24.875	25.000	25.125	24.938	25.125	24.875	25.188	24.750	24.938	
24.938	24.813	25.063	25.063	24.938	25.063	25.063	24.875	25.000	25.063	24.938	25.125	24.875	25.188	24.813	24.938	
24.938	24.813	25.063	25.125	25.000	25.063	25.125	24.875	25.000	25.125	25.000	25.188	24.875	25.188	24.813	25.000	
24.938	24.813	25.063	25.125	25.000	25.063	25.125	24.875	25.000	25.063	25.000	25.188	24.938	25.188	24.813	25.000	
25.000	24.875	25.125	25.125	25.000	25.063	25.125	24.875	25.063	25.125	25.000	25.188	24.938	25.188	24.813	24.938	
25.000	24.875	25.125	25.125	25.000	25.063	25.125	24.875	25.063	25.125	25.000	25.188	24.938	25.188	24.813	25.000	
25.000	24.875	25.125	25.125	25.000	25.125	25.125	24.875	25.063	25.125	25.063	25.188	24.938	25.188	24.813	25.000	
25.000	24.875	25.125	25.125	25.000	25.125	25.125	24.875	25.063	25.188	25.063	25.188	24.938	25.250	24.813	25.000	
25.000	24.938	25.188	25.188	25.063	25.125	25.188	24.938	25.063	25.188	25.063	25.250	25.000	25.250	24.875	25.063	
25.000	24.875	25.188	25.125	25.063	25.125	25.188	24.938	25.063	25.188	25.063	25.250	25.000	25.250	24.875	25.063	
25.000	24.938	25.188	25.188	25.063	25.125	25.188	24.875	25.125	25.188	25.063	25.250	25.000	25.250	24.875	25.000	
25.000	24.938	25.188	25.188	25.063	25.125	25.188	24.938	25.125	25.188	25.063	25.250	25.000	25.250	24.875	25.000	
25.000	24.938	25.188	25.188	25.063	25.188	25.188	24.938	25.125	25.250	25.063	25.250	25.000	25.250	24.875	25.063	
25.000	24.938	25.188	25.188	25.063	25.188	25.188	24.938	25.125	25.250	25.125	25.250	25.000	25.250	24.875	25.063	
25.000	24.938	25.188	25.188	25.063	25.188	25.188	24.938	25.125	25.188	25.125	25.250	25.000	25.250	24.875	25.063	
25.063	24.938	25.188	25.188	25.125	25.188	25.250	24.938	25.125	25.188	25.125	25.250	25.000	25.250	24.938	25.063	
25.063	25.000	25.250	25.188	25.125	25.250	25.188	24.938	25.125	25.250	25.125	25.250	25.063	25.313	24.875	25.063	
25.063	25.000	25.250	25.188	25.125	25.188	25.250	25.000	25.125	25.250	25.125	25.250	25.063	25.313	24.938	25.063	
25.063	25.000	25.250	25.250	25.125	25.188	25.250	24.938	25.125	25.250	25.125	25.313	25.063	25.313	24.938	25.063	
25.125	25.000	25.250	25.250	25.125	25.250	25.250	25.000	25.125	25.250	25.125	25.313	25.063	25.313	24.938	25.063	
25.125	25.063	25.250	25.250	25.125	25.188	25.250	25.000	25.188	25.313	25.125	25.250	25.063	25.313	24.938	25.125	
25.125	25.000	25.250	25.250	25.125	25.250	25.313	25.000	25.188	25.313	25.188	25.313	25.063	25.313	24.938	25.125	
25.125	25.000	25.313	25.250	25.188	25.250	25.250	25.000	25.125	25.313	25.188	25.313	25.125	25.313	25.000	25.125	
25.125	25.000	25.313	25.250	25.188	25.250	25.313	25.000	25.188	25.313	25.188	25.313	25.125	25.375	25.000	25.125	
25.125	25.000	25.313	25.250	25.188	25.250	25.313	25.000	25.188	25.313	25.188	25.313	25.063	25.313	25.000	25.125	
25.125	25.000	25.313	25.250	25.188	25.250	25.250	25.000	25.188	25.313	25.188	25.313	25.063	25.375	25.000	25.125	
25.125	25.063	25.313	25.313	25.188	25.313	25.313	25.063	25.250	25.313	25.188	25.375	25.125	25.375	25.000	25.125	
25.125	25.063	25.313	25.313	25.125	25.313	25.313	25.063	25.188	25.313	25.188	25.375	25.125	25.375	25.000	25.188	
25.188	25.063	25.313	25.313	25.188	25.313	25.313	25.063	25.250	25.313	25.188	25.375	25.125	25.375	25.000	25.125	
25.125	25.063	25.313	25.313	25.188	25.313	25.375	25.063	25.250	25.313	25.188	25.375	25.125	25.375	25.000	25.188	
25.188	25.063	25.313	25.313	25.188	25.313	25.375	25.063	25.250	25.313	25.188	25.375	25.125	25.375	25.000	25.188	
25.188	25.063	25.313	25.313	25.188	25.313	25.313	25.063	25.188	25.313	25.188	25.375	25.125	25.375	25.000	25.188	
25.188	25.125	25.313	25.313	25.188	25.313	25.375	25.063	25.250	25.375	25.250	25.375	25.125	25.375	25.000	25.188	
25.188	25.063	25.313	25.313	25.188	25.313	25.375	25.063	25.250	25.375	25.250	25.375	25.188	25.375	25.000	25.188	
25.188	25.125	25.375	25.375	25.250	25.375	25.375	25.125	25.250	25.375	25.250	25.375	25.188	25.438	25.063	25.250	
25.188	25.125	25.375	25.375	25.250	25.313	25.375	25.125	25.250	25.375	25.250	25.375	25.188	25.438	25.063	25.250	
25.250	25.125	25.375	25.375	25.250	25.313	25.375	25.125	25.250	25.375	25.313	25.438	25.188	25.438	25.063	25.250	
25.250	25.125	25.375	25.375	25.250	25.375	25.375	25.125	25.250	25.375	25.313	25.438	25.188	25.438	25.063	25.250	
25.250	25.125	25.375	25.375	25.250	25.375	25.375	25.125	25.250	25.375	25.313	25.375	25.250	25.438	25.063	25.250	
25.250	25.125	25.375	25.438	25.250	25.375	25.375	25.125	25.250	25.375	25.313	25.438	25.188	25.438	25.063	25.188	
25.250	25.125	25.375	25.438	25.313	25.375	25.375	25.125	25.313	25.375	25.313	25.438	25.250	25.500	25.125	25.250	
25.250	25.125	25.375	25.375	25.313	25.375	25.375	25.125	25.313	25.375	25.313	25.438	25.250	25.500	25.125	25.250	
25.250	25.188	25.438	25.375	25.313	25.375	25.375	25.125	25.313	25.438	25.313	25.438	25.250	25.438	25.125	25.250	
