T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.125	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.813	23.250	23.563	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.625	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.813	23.250	23.563	
23.125	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.563	
23.125	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.813	23.250	23.500	
23.125	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.813	23.250	23.563	
23.188	23.438	23.188	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.438	23.750	23.375	23.813	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.813	23.250	23.563	
23.125	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.813	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.813	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.188	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.500	
23.188	23.375	23.188	23.688	23.125	23.438	23.250	23.438	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.563	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.563	
23.125	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.438	23.688	23.313	23.813	23.250	23.563	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.125	23.375	23.188	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.563	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.563	
23.125	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.375	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.125	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.688	23.438	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.813	23.250	23.563	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.750	23.250	23.500	
23.125	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.375	23.813	23.250	23.563	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.438	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.813	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.813	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.188	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.375	23.188	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.563	
23.125	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.750	23.375	23.750	23.250	23.563	
23.188	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.188	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.375	23.188	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.813	23.250	23.563	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.188	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.188	23.625	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.500	23.250	23.500	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.438	23.313	23.750	23.375	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.125	23.375	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.438	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.188	23.625	23.125	23.438	23.250	23.500	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.813	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.438	23.750	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.688	23.313	23.750	23.250	23.563	
23.188	23.438	23.250	23.625	23.125	23.438	23.250	23.500	23.250	23.750	23.375	23.750	23.313	23.813	23.250	23.563	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.625	23.125	23.438	23.250	23.438	23.250	23.688	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.438	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
23.188	23.375	23.250	23.688	23.125	23.438	23.250	23.500	23.313	23.750	23.375	23.688	23.313	23.750	23.250	23.500	
