GBP1	GBP3	GBP5	GBP7
21.500	20.813	20.688	20.625	
21.375	20.688	20.813	20.500	
21.375	20.813	20.813	20.563	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.563	
21.438	20.688	20.875	20.563	
21.438	20.688	20.688	20.500	
21.438	20.688	20.813	20.500	
21.438	20.750	20.688	20.500	
21.438	20.688	20.688	20.625	
21.375	20.688	20.688	20.563	
21.438	20.688	20.688	20.563	
21.375	20.688	20.813	20.500	
21.438	20.688	20.813	20.625	
21.375	20.688	20.688	20.500	
21.438	20.813	20.688	20.563	
21.313	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.750	20.688	20.500	
21.313	20.750	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.875	20.813	20.500	
21.375	20.750	20.688	20.563	
21.375	20.813	20.688	20.625	
21.313	20.750	20.750	20.500	
21.375	20.688	20.688	20.500	
21.313	20.688	20.813	20.688	
21.375	20.688	20.813	20.688	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.313	20.813	20.688	20.625	
21.375	20.875	20.813	20.625	
21.313	20.875	20.813	20.625	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.750	20.500	
21.313	20.813	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.688	
21.375	20.688	20.875	20.563	
21.438	20.688	20.875	20.563	
21.375	20.750	20.688	20.625	
21.438	20.688	20.688	20.625	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.875	20.813	20.500	
21.438	20.813	20.688	20.500	
21.438	20.813	20.688	20.500	
21.438	20.813	20.688	20.500	
21.438	20.813	20.688	20.563	
21.438	20.750	20.813	20.500	
21.438	20.875	20.813	20.500	
21.438	20.688	20.688	20.625	
21.438	20.813	20.688	20.625	
21.375	20.688	20.688	20.500	
21.500	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.813	20.500	
21.313	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.750	20.813	20.500	
21.375	20.688	20.813	20.625	
21.375	20.688	20.688	20.563	
21.375	20.750	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.813	20.688	20.625	
21.375	20.813	20.688	20.500	
21.375	20.813	20.813	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.875	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.813	20.750	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.625	
21.375	20.750	20.750	20.625	
21.313	20.688	20.688	20.500	
21.313	20.750	20.875	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.813	20.563	
21.375	20.750	20.750	20.500	
21.313	20.688	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.938	20.500	
21.375	20.813	20.938	20.563	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.625	
21.375	20.750	20.688	20.625	
21.375	20.750	20.688	20.625	
21.375	20.750	20.688	20.500	
21.438	20.875	20.938	20.563	
21.375	20.750	20.688	20.500	
21.500	20.813	20.813	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.625	
21.438	20.688	20.875	20.625	
21.438	20.750	20.750	20.563	
21.438	20.750	20.813	20.500	
21.438	20.688	20.688	20.500	
21.438	20.875	20.688	20.500	
21.375	20.813	20.688	20.500	
21.438	20.813	20.688	20.500	
21.375	20.750	20.875	20.500	
21.375	20.750	20.875	20.500	
21.375	20.688	20.688	20.500	
21.438	20.875	20.688	20.563	
21.313	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.875	20.625	
21.375	20.688	20.688	20.500	
21.313	20.688	20.813	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.625	
21.313	20.688	20.688	20.563	
21.375	20.875	20.875	20.563	
21.375	20.875	20.688	20.625	
21.375	20.875	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.813	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.813	20.625	
21.375	20.688	20.688	20.500	
21.438	20.750	20.688	20.563	
21.375	20.688	20.750	20.500	
21.438	20.688	20.688	20.563	
21.375	20.688	20.875	20.500	
21.438	20.750	20.875	20.500	
21.375	20.688	20.688	20.500	
21.438	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.875	20.688	
21.375	20.688	20.688	20.563	
21.375	20.813	20.750	20.563	
21.438	20.688	20.688	20.500	
21.438	20.813	20.688	20.625	
21.438	20.688	20.688	20.500	
21.438	20.750	20.688	20.500	
21.438	20.688	20.875	20.500	
21.438	20.688	20.875	20.500	
21.438	20.750	20.688	20.563	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.688	
21.375	20.750	20.688	20.500	
21.438	20.688	20.750	20.500	
21.375	20.688	20.688	20.625	
21.375	20.750	20.688	20.625	
21.375	20.688	20.688	20.500	
21.375	20.875	20.688	20.500	
21.375	20.813	20.813	20.500	
21.375	20.813	20.813	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.875	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.875	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.750	20.625	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.750	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.750	20.563	
21.375	20.875	20.688	20.563	
21.375	20.875	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.563	
21.375	20.688	20.875	20.500	
21.375	20.875	20.875	20.500	
21.375	20.750	20.688	20.500	
21.438	20.813	20.688	20.500	
21.375	20.750	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.625	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.688	20.625	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.438	20.688	20.688	20.500	
21.438	20.750	20.688	20.500	
21.500	20.688	20.688	20.500	
21.500	20.875	20.688	20.500	
21.500	20.813	20.688	20.500	
21.500	20.813	20.875	20.500	
21.375	20.750	20.688	20.500	
21.438	20.750	20.688	20.500	
21.375	20.750	20.688	20.563	
21.438	20.875	20.688	20.625	
21.313	20.750	20.688	20.625	
21.375	20.813	20.750	20.625	
21.375	20.688	20.875	20.563	
21.375	20.688	20.875	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.938	20.563	
21.375	20.875	20.938	20.688	
21.375	20.813	20.750	20.500	
21.375	20.813	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.875	20.750	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.688	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.938	20.688	
21.375	20.688	20.938	20.688	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.500	
21.438	20.688	20.750	20.500	
21.375	20.750	20.688	20.500	
21.438	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.813	20.688	20.563	
21.375	20.813	20.750	20.563	
21.500	20.813	20.750	20.625	
21.375	20.750	20.813	20.625	
21.375	20.750	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.625	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.438	20.688	20.750	20.500	
21.438	20.688	20.750	20.500	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.438	20.750	20.688	20.500	
21.438	20.750	20.688	20.500	
21.438	20.688	20.688	20.563	
21.438	20.688	20.750	20.625	
21.375	20.688	20.750	20.500	
21.438	20.688	20.938	20.500	
21.375	20.688	20.688	20.625	
21.438	20.688	20.688	20.625	
21.375	20.688	20.688	20.563	
21.438	20.750	20.688	20.563	
21.375	20.688	20.750	20.500	
21.375	20.875	20.750	20.500	
21.375	20.875	20.688	20.500	
21.375	20.875	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.813	20.813	20.563	
21.375	20.688	20.688	20.500	
21.375	20.813	20.875	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.750	20.625	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.813	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.750	20.563	
21.375	20.688	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.875	20.625	
21.375	20.688	20.688	20.563	
21.375	20.813	20.688	20.563	
21.375	20.875	20.688	20.500	
21.375	20.875	20.688	20.625	
21.375	20.750	20.813	20.500	
21.375	20.750	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.750	20.563	
21.375	20.750	20.688	20.500	
21.438	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.500	20.688	20.813	20.563	
21.375	20.688	20.688	20.500	
21.500	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.438	20.688	20.688	20.625	
21.375	20.688	20.813	20.500	
21.375	20.688	20.813	20.563	
21.375	20.750	20.750	20.563	
21.375	20.750	20.688	20.563	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.438	20.813	20.875	20.500	
21.500	20.875	20.688	20.500	
21.500	20.875	20.813	20.563	
21.438	20.750	20.688	20.500	
21.438	20.750	20.688	20.625	
21.375	20.688	20.688	20.625	
21.438	20.813	20.688	20.625	
21.375	20.688	20.813	20.563	
21.438	20.813	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.813	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.625	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.563	
21.375	20.688	20.813	20.625	
21.375	20.688	20.813	20.625	
21.375	20.688	20.750	20.500	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.625	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.813	20.625	
21.375	20.688	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.688	20.688	20.563	
21.438	20.688	20.688	20.500	
21.375	20.688	20.750	20.500	
21.438	20.813	20.688	20.688	
21.375	20.875	20.875	20.563	
21.438	20.875	20.875	20.563	
21.375	20.750	20.688	20.500	
21.438	20.750	20.688	20.625	
21.375	20.750	20.688	20.500	
21.500	20.875	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.813	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.688	20.563	
21.375	20.750	20.688	20.563	
21.438	20.750	20.688	20.500	
21.438	20.688	20.688	20.625	
21.500	20.688	20.875	20.500	
21.500	20.688	20.875	20.500	
21.500	20.750	20.688	20.688	
21.500	20.750	20.688	20.688	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.500	
21.375	20.750	20.688	20.500	
21.438	20.875	20.813	20.500	
21.375	20.875	20.688	20.500	
21.375	20.875	20.688	20.500	
21.375	20.750	20.750	20.563	
21.375	20.750	20.688	20.563	
21.375	20.750	20.875	20.563	
21.375	20.875	20.875	20.688	
21.375	20.688	20.750	20.563	
21.375	20.750	20.750	20.563	
21.375	20.688	20.688	20.563	
21.375	20.688	20.688	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.875	20.563	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.625	
21.375	20.688	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.625	
21.375	20.875	20.750	20.625	
21.375	20.875	20.688	20.500	
21.375	20.875	20.875	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.813	20.563	
21.375	20.688	20.750	20.563	
21.375	20.875	20.750	20.500	
21.375	20.750	20.750	20.563	
21.375	20.813	20.750	20.563	
21.375	20.750	20.813	20.563	
21.375	20.750	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.438	20.750	20.688	20.625	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.563	
21.375	20.750	20.750	20.563	
21.500	20.688	20.813	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.875	20.500	
21.375	20.813	20.875	20.500	
21.438	20.813	20.688	20.500	
21.438	20.813	20.688	20.625	
21.438	20.750	20.688	20.625	
21.438	20.750	20.688	20.625	
21.500	20.750	20.688	20.500	
21.500	20.875	20.938	20.625	
21.438	20.688	20.750	20.563	
21.438	20.750	20.813	20.500	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.875	20.500	
21.438	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.375	20.688	20.813	20.625	
21.375	20.750	20.750	20.563	
21.375	20.750	20.813	20.625	
21.375	20.688	20.688	20.500	
21.375	20.875	20.688	20.563	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.625	
21.375	20.688	20.688	20.563	
21.375	20.688	20.875	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.625	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.625	
21.375	20.688	20.688	20.563	
21.375	20.875	20.875	20.563	
21.375	20.813	20.688	20.625	
21.375	20.813	20.750	20.625	
21.375	20.750	20.688	20.500	
21.438	20.750	20.688	20.500	
21.375	20.688	20.750	20.500	
21.438	20.875	20.688	20.500	
21.375	20.750	20.875	20.500	
21.500	20.813	20.875	20.500	
21.375	20.688	20.688	20.500	
21.500	20.688	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.563	
21.375	20.688	20.750	20.563	
21.375	20.688	20.813	20.563	
21.438	20.688	20.750	20.625	
21.438	20.688	20.750	20.625	
21.438	20.688	20.688	20.500	
21.438	20.688	20.688	20.563	
21.438	20.750	20.688	20.563	
21.438	20.750	20.688	20.563	
21.438	20.750	20.938	20.500	
21.438	20.750	20.938	20.500	
21.375	20.688	20.688	20.500	
21.500	20.875	20.688	20.500	
21.375	20.875	20.750	20.500	
21.438	20.875	20.688	20.500	
21.375	20.750	20.688	20.500	
21.438	20.750	20.938	20.625	
21.375	20.688	20.688	20.563	
21.438	20.875	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.563	
21.375	20.688	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.938	20.625	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.750	20.625	
21.375	20.750	20.750	20.625	
21.375	20.688	20.688	20.500	
21.375	20.813	20.750	20.563	
21.375	20.875	20.875	20.500	
21.375	20.875	20.875	20.500	
21.375	20.750	20.750	20.563	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.813	20.750	20.563	
21.375	20.750	20.688	20.500	
21.375	20.813	20.875	20.563	
21.375	20.688	20.750	20.500	
21.375	20.750	20.688	20.625	
21.375	20.750	20.750	20.625	
21.375	20.688	20.688	20.625	
21.375	20.688	20.750	20.500	
21.375	20.688	20.750	20.563	
21.375	20.688	20.938	20.500	
21.438	20.688	20.938	20.500	
21.375	20.750	20.750	20.563	
21.438	20.750	20.750	20.563	
21.375	20.688	20.688	20.500	
21.500	20.688	20.750	20.563	
21.375	20.688	20.750	20.500	
21.438	20.688	20.875	20.500	
21.375	20.688	20.750	20.500	
21.500	20.875	20.688	20.625	
21.375	20.875	20.688	20.563	
21.375	20.875	20.750	20.563	
21.438	20.750	20.688	20.625	
21.438	20.750	20.750	20.625	
21.438	20.688	20.938	20.500	
21.438	20.813	20.938	20.500	
21.438	20.688	20.750	20.563	
21.438	20.750	20.750	20.563	
21.438	20.750	20.750	20.500	
21.438	20.688	20.688	20.500	
21.438	20.750	20.750	20.500	
21.438	20.688	20.875	20.563	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.563	
21.375	20.688	20.688	20.500	
21.438	20.688	20.688	20.500	
21.375	20.688	20.688	20.625	
21.438	20.688	20.750	20.625	
21.375	20.750	20.875	20.563	
21.375	20.688	20.875	20.563	
21.375	20.688	20.688	20.500	
21.375	20.750	20.750	20.563	
21.375	20.688	20.688	20.500	
21.375	20.813	20.688	20.500	
21.375	20.875	20.750	20.500	
21.375	20.875	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.875	20.688	20.625	
21.375	20.750	20.688	20.625	
21.375	20.813	20.750	20.625	
21.375	20.688	20.938	20.500	
21.375	20.688	20.938	20.625	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.750	20.563	
21.375	20.688	20.750	20.563	
21.375	20.688	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.688	20.625	
21.375	20.750	20.750	20.500	
21.375	20.688	20.813	20.500	
21.375	20.750	20.875	20.688	
21.375	20.875	20.875	20.688	
21.375	20.875	20.688	20.500	
21.375	20.875	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.813	20.500	
21.438	20.875	20.813	20.500	
21.375	20.688	20.688	20.500	
21.438	20.875	20.750	20.500	
21.375	20.750	20.750	20.500	
21.438	20.750	20.750	20.563	
21.375	20.688	20.750	20.500	
21.500	20.750	20.813	20.500	
21.375	20.688	20.750	20.625	
21.375	20.688	20.875	20.625	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.563	
21.375	20.688	20.750	20.500	
21.375	20.688	20.688	20.500	
21.438	20.688	20.875	20.500	
21.438	20.688	20.875	20.500	
21.500	20.750	20.750	20.500	
21.500	20.750	20.750	20.500	
21.438	20.688	20.750	20.500	
21.438	20.813	20.750	20.500	
21.375	20.875	20.750	20.563	
21.563	20.875	20.875	20.625	
21.375	20.813	20.750	20.625	
21.500	20.813	20.875	20.625	
21.375	20.750	20.750	20.500	
21.438	20.875	20.750	20.688	
21.375	20.688	20.750	20.563	
21.438	20.813	20.750	20.563	
21.375	20.688	20.813	20.500	
21.375	20.750	20.813	20.500	
21.375	20.688	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.750	20.563	
21.375	20.750	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.750	20.875	20.688	
21.375	20.750	20.750	20.500	
21.375	20.750	20.875	20.500	
21.375	20.688	20.750	20.625	
21.375	20.750	20.750	20.625	
21.375	20.688	20.750	20.563	
21.375	20.750	20.750	20.563	
21.375	20.688	20.875	20.500	
21.375	20.813	20.875	20.500	
21.375	20.875	20.688	20.563	
21.375	20.875	20.688	20.563	
21.375	20.750	20.750	20.563	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.938	20.563	
21.375	20.750	20.688	20.500	
21.375	20.813	20.813	20.500	
21.375	20.688	20.750	20.563	
21.375	20.750	20.688	20.563	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.563	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.688	20.750	20.500	
21.438	20.688	20.750	20.500	
21.375	20.688	20.688	20.500	
21.500	20.750	20.875	20.500	
21.375	20.750	20.750	20.500	
21.500	20.750	20.813	20.688	
21.375	20.688	20.750	20.500	
21.500	20.813	20.688	20.500	
21.375	20.813	20.688	20.563	
21.375	20.813	20.688	20.688	
21.375	20.875	20.875	20.500	
21.375	20.875	20.875	20.500	
21.438	20.750	20.750	20.563	
21.438	20.750	20.750	20.500	
21.438	20.750	20.688	20.500	
21.438	20.875	20.750	20.500	
21.500	20.750	20.688	20.500	
21.500	20.750	20.875	20.500	
21.500	20.688	20.750	20.500	
21.500	20.688	20.750	20.563	
21.500	20.688	20.688	20.500	
21.500	20.750	20.688	20.500	
21.375	20.688	20.688	20.625	
21.438	20.750	20.750	20.625	
21.375	20.688	20.875	20.500	
21.438	20.750	20.875	20.563	
21.375	20.750	20.750	20.563	
21.375	20.750	20.750	20.563	
21.375	20.750	20.688	20.500	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.875	20.500	
21.375	20.875	20.688	20.500	
21.375	20.875	20.813	20.563	
21.375	20.813	20.688	20.500	
21.375	20.813	20.688	20.563	
21.375	20.750	20.688	20.563	
21.375	20.750	20.688	20.563	
21.375	20.688	20.938	20.500	
21.375	20.813	20.938	20.563	
21.375	20.688	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.750	20.750	20.563	
21.375	20.750	20.875	20.563	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.688	20.625	
21.375	20.688	20.688	20.563	
21.375	20.688	20.750	20.563	
21.375	20.688	20.875	20.500	
21.375	20.688	20.875	20.625	
21.375	20.750	20.688	20.500	
21.375	20.750	20.750	20.500	
21.375	20.750	20.750	20.500	
21.375	20.813	20.688	20.500	
21.375	20.875	20.750	20.500	
21.375	20.875	20.875	20.500	
21.375	20.750	20.688	20.500	
21.438	20.750	20.750	20.500	
21.375	20.750	20.688	20.563	
21.500	20.875	20.688	20.563	
21.438	20.750	20.750	20.500	
21.500	20.813	20.750	20.500	
21.375	20.688	20.938	20.688	
21.500	20.750	20.938	20.688	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.375	20.688	20.688	20.500	
21.438	20.750	20.750	20.563	
21.438	20.750	20.875	20.500	
21.438	20.688	20.688	20.500	
21.438	20.688	20.750	20.500	
21.438	20.688	20.750	20.500	
21.438	20.688	20.688	20.563	
21.438	20.688	20.688	20.500	
21.438	20.750	20.750	20.625	
21.500	20.750	21.000	20.688	
21.500	20.938	21.000	20.688	
21.375	20.875	20.688	20.563	
21.500	20.875	20.688	20.563	
21.375	20.688	20.688	20.500	
21.438	20.688	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.813	20.750	20.500	
21.375	20.688	20.750	20.500	
21.375	20.813	20.750	20.500	
21.375	20.750	20.688	20.563	
