GBP1	GBP3	GBP5	GBP7
18.313	17.750	17.813	17.625	
18.313	17.813	17.875	17.500	
18.313	17.813	17.875	17.500	
18.313	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.875	17.813	17.563	
18.375	17.875	17.875	17.563	
18.313	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.938	17.875	17.625	
18.313	17.750	17.813	17.563	
18.313	17.875	17.813	17.563	
18.313	17.813	17.813	17.500	
18.375	17.813	17.938	17.625	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.813	17.438	
18.313	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.500	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.375	17.813	17.813	17.500	
18.375	17.813	18.000	17.625	
18.375	17.813	17.875	17.500	
18.375	17.938	18.000	17.500	
18.438	17.938	17.813	17.500	
18.438	17.938	17.875	17.500	
18.438	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.375	17.813	17.938	17.500	
18.375	17.875	17.938	17.500	
18.375	17.813	17.813	17.500	
18.375	17.875	17.813	17.625	
18.313	17.813	17.813	17.563	
18.313	17.813	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.813	18.000	17.625	
18.375	17.813	17.875	17.438	
18.375	17.813	17.875	17.563	
18.313	17.813	17.813	17.500	
18.375	17.813	17.875	17.500	
18.313	17.813	17.813	17.500	
18.375	17.813	17.875	17.500	
18.375	17.813	17.813	17.500	
18.313	17.813	18.000	17.500	
18.375	17.750	17.813	17.500	
18.313	17.813	17.813	17.625	
18.313	17.813	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.813	17.875	17.500	
18.313	17.875	17.875	17.625	
18.313	17.875	17.813	17.500	
18.313	17.875	17.875	17.500	
18.375	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	18.000	17.500	
18.375	17.750	17.813	17.500	
18.375	17.875	17.875	17.500	
18.375	17.813	17.813	17.500	
18.375	17.813	17.813	17.625	
18.375	17.813	17.813	17.563	
18.375	17.813	17.875	17.563	
18.313	17.813	17.938	17.500	
18.438	17.750	17.938	17.625	
18.313	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.563	
18.375	17.750	17.875	17.500	
18.375	17.750	17.875	17.500	
18.375	17.750	17.875	17.500	
18.375	17.813	17.813	17.500	
18.438	17.750	17.813	17.500	
18.438	17.813	17.813	17.625	
18.438	17.750	17.813	17.563	
18.438	17.813	17.938	17.563	
18.375	17.938	17.813	17.563	
18.438	17.938	17.938	17.563	
18.375	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.813	17.938	17.500	
18.375	17.938	17.938	17.500	
18.375	17.813	17.813	17.500	
18.375	17.875	17.813	17.563	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.563	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.813	17.875	17.500	
18.375	17.813	17.875	17.500	
18.375	17.813	17.813	17.563	
18.375	17.813	17.875	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.813	17.938	17.625	
18.313	17.875	17.938	17.625	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.938	17.500	
18.375	17.813	17.813	17.500	
18.438	17.875	17.813	17.500	
18.313	17.813	17.813	17.563	
18.438	17.813	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.875	17.500	
18.313	17.750	17.938	17.625	
18.313	17.813	17.938	17.625	
18.375	17.750	17.813	17.500	
18.375	17.813	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.438	17.750	17.938	17.500	
18.438	17.750	17.938	17.500	
18.313	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.375	17.750	17.813	17.563	
18.375	17.813	17.875	17.500	
18.375	17.875	17.938	17.500	
18.375	17.875	17.813	17.625	
18.375	17.875	17.875	17.625	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	18.000	17.500	
18.313	17.938	18.000	17.500	
18.375	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.563	
18.313	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.375	17.813	17.813	17.625	
18.313	17.750	17.813	17.625	
18.375	17.750	17.875	17.500	
18.375	17.750	17.875	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.875	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.875	17.500	
18.375	17.813	17.813	17.563	
18.313	17.938	17.938	17.500	
18.313	17.938	17.938	17.500	
18.313	17.875	17.813	17.625	
18.375	17.875	17.813	17.625	
18.313	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.438	17.938	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.563	
18.438	17.750	17.938	17.500	
18.438	17.750	17.938	17.500	
18.438	17.750	17.813	17.563	
18.438	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.813	17.875	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.438	
18.313	17.875	17.938	17.563	
18.313	17.875	17.813	17.500	
18.313	17.875	17.875	17.500	
18.313	17.813	17.813	17.625	
18.313	17.813	17.813	17.625	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.875	17.938	17.500	
18.375	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.813	17.813	17.563	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.563	
18.313	17.750	17.750	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.438	17.813	17.813	17.563	
18.313	17.875	17.938	17.500	
18.438	17.875	17.938	17.625	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.875	17.938	17.500	
18.375	17.750	17.813	17.500	
18.375	17.813	17.813	17.500	
18.438	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.438	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.375	17.750	17.938	17.500	
18.375	17.813	17.938	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.813	17.688	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.875	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.875	17.625	
18.375	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.875	17.813	17.563	
18.313	17.750	17.875	17.500	
18.313	17.875	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.438	
18.375	17.813	17.813	17.500	
18.375	17.813	17.875	17.500	
18.375	17.750	17.875	17.500	
18.375	17.750	17.875	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.438	17.750	17.938	17.625	
18.313	17.813	17.813	17.500	
18.438	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.375	17.813	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.375	17.938	17.938	17.500	
18.375	17.938	17.938	17.500	
18.438	17.813	17.813	17.500	
18.438	17.813	17.813	17.625	
18.438	17.750	17.813	17.563	
18.438	17.875	17.813	17.563	
18.438	17.750	17.813	17.500	
18.438	17.938	17.938	17.625	
18.313	17.750	17.875	17.438	
18.438	17.813	17.750	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.375	17.750	17.875	17.500	
18.375	17.750	17.938	17.500	
18.313	17.750	17.938	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.625	
18.375	17.813	17.813	17.563	
18.375	17.750	17.813	17.563	
18.375	17.750	17.875	17.563	
18.313	17.750	17.875	17.563	
18.375	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.938	17.813	17.500	
18.313	17.938	17.938	17.500	
18.313	17.875	17.813	17.500	
18.375	17.875	17.875	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.688	
18.313	17.750	17.813	17.563	
18.313	17.938	17.813	17.563	
18.375	17.750	17.813	17.500	
18.313	17.813	17.813	17.688	
18.375	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.500	17.750	17.813	17.625	
18.375	17.750	17.813	17.563	
18.438	17.750	17.875	17.563	
18.313	17.813	17.813	17.500	
18.313	17.750	17.938	17.625	
18.375	17.750	17.813	17.500	
18.375	17.875	17.813	17.500	
18.438	17.938	17.813	17.500	
18.438	17.938	17.813	17.500	
18.500	17.938	17.938	17.500	
18.500	17.938	17.938	17.500	
18.438	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.438	17.875	17.813	17.625	
18.313	17.750	17.813	17.563	
18.375	17.875	17.938	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.875	17.625	
18.375	17.813	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.813	17.875	17.500	
18.375	17.813	17.875	17.438	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.875	17.563	
18.313	17.750	17.875	17.563	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.563	
18.313	17.750	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.938	17.500	
18.313	17.813	17.813	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.813	17.875	17.500	
18.375	17.875	17.813	17.625	
18.375	17.813	17.813	17.625	
18.375	17.813	17.813	17.625	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.313	17.813	17.875	17.500	
18.438	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.813	17.938	17.688	
18.438	17.750	17.813	17.625	
18.438	17.750	17.938	17.625	
18.375	17.813	17.813	17.500	
18.375	17.875	17.813	17.563	
18.313	17.938	17.813	17.500	
18.438	17.938	17.813	17.500	
18.313	17.875	17.938	17.500	
18.375	17.875	17.938	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.875	17.750	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	18.000	17.625	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.813	17.813	17.563	
18.375	17.813	17.938	17.563	
18.375	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.938	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.813	17.625	
18.313	17.813	17.813	17.625	
18.375	17.813	17.813	17.500	
18.313	17.875	17.813	17.563	
18.313	17.875	17.813	17.500	
18.313	17.875	17.938	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.875	17.813	17.500	
18.375	17.813	17.875	17.500	
18.438	17.875	17.938	17.625	
18.375	17.750	17.875	17.500	
18.438	17.813	17.875	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.625	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.375	17.750	17.938	17.500	
18.438	17.813	17.813	17.500	
18.438	17.813	17.813	17.500	
18.438	17.750	17.813	17.438	
18.438	17.750	17.750	17.500	
18.313	17.813	17.813	17.500	
18.438	17.750	17.938	17.563	
18.313	17.813	17.813	17.500	
18.438	17.813	17.938	17.500	
18.375	17.813	17.813	17.625	
18.313	17.875	17.813	17.625	
18.313	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.875	18.000	17.500	
18.375	17.875	18.000	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.875	17.813	17.563	
18.375	17.813	17.875	17.500	
18.313	17.813	17.875	17.563	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.625	
18.375	17.750	17.813	17.625	
18.375	17.813	17.813	17.500	
18.375	17.813	17.938	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.938	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.563	
18.313	17.750	18.000	17.500	
18.313	17.750	18.000	17.625	
18.313	17.813	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.938	17.813	17.625	
18.375	17.938	17.813	17.625	
18.313	17.875	17.813	17.500	
18.375	17.875	17.938	17.500	
18.375	17.750	17.750	17.500	
18.438	17.750	17.813	17.500	
18.375	17.813	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.938	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.625	
18.438	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.438	17.750	17.813	17.625	
18.438	17.750	17.813	17.625	
18.438	17.750	17.875	17.500	
18.438	17.750	17.875	17.500	
18.313	17.813	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.438	
18.375	17.750	17.938	17.438	
18.375	17.750	17.813	17.500	
18.313	17.813	17.938	17.563	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.625	
18.313	17.875	17.875	17.625	
18.313	17.750	17.875	17.500	
18.313	17.750	17.875	17.438	
18.375	17.750	17.813	17.375	
18.375	17.875	17.875	17.500	
18.313	17.750	17.750	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.438	
18.313	17.750	17.813	17.563	
18.375	17.813	17.875	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.875	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.438	
18.313	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.813	17.438	
18.375	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.438	17.875	17.813	17.625	
18.313	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.375	17.875	17.875	17.438	
18.375	17.875	17.938	17.625	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.875	17.813	17.438	
18.375	17.750	17.813	17.500	
18.375	17.813	17.938	17.500	
18.438	17.750	17.813	17.500	
18.438	17.750	17.938	17.500	
18.313	17.750	17.813	17.438	
18.375	17.750	17.813	17.625	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.563	
18.313	17.750	17.938	17.500	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.438	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.813	17.875	17.500	
18.313	17.875	17.750	17.500	
18.313	17.875	17.813	17.625	
18.313	17.875	17.813	17.563	
18.313	17.875	17.813	17.563	
18.313	17.750	17.938	17.500	
18.313	17.750	17.938	17.625	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.563	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.875	17.563	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.438	
18.313	17.750	17.938	17.500	
18.313	17.813	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.750	17.500	
18.375	17.875	17.813	17.500	
18.375	17.875	17.813	17.563	
18.438	17.875	17.875	17.625	
18.438	17.875	17.875	17.625	
18.438	17.750	17.813	17.500	
18.438	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.438	17.875	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.938	17.625	
18.313	17.750	17.938	17.625	
18.313	17.813	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.813	17.750	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.813	17.750	17.500	
18.313	17.813	17.875	17.625	
18.313	17.750	17.750	17.625	
18.313	17.750	17.938	17.625	
18.313	17.750	17.813	17.500	
18.313	17.875	17.750	17.563	
18.313	17.750	17.813	17.438	
18.375	17.813	17.813	17.500	
18.313	17.813	17.875	17.500	
18.313	17.813	17.875	17.500	
18.313	17.750	17.750	17.500	
18.313	17.750	17.750	17.500	
18.313	17.750	17.813	17.500	
18.438	17.750	17.813	17.500	
18.375	17.750	17.875	17.500	
18.438	17.750	17.938	17.625	
18.313	17.750	17.813	17.625	
18.313	17.750	17.750	17.625	
18.313	17.750	17.813	17.438	
18.313	17.750	17.813	17.500	
18.313	17.750	17.750	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.375	17.813	17.938	17.500	
18.375	17.750	17.813	17.500	
18.375	17.875	17.813	17.500	
18.438	17.875	17.813	17.500	
18.438	17.875	17.813	17.500	
18.313	17.813	17.875	17.500	
18.375	17.813	17.875	17.500	
18.313	17.750	17.813	17.563	
18.375	17.938	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.875	17.750	17.563	
18.313	17.750	17.750	17.500	
18.313	17.750	17.875	17.438	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.938	17.500	
18.375	17.750	17.938	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.750	17.750	17.438	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.813	17.875	17.563	
18.313	17.750	17.750	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.750	17.563	
18.375	17.875	17.750	17.563	
18.313	17.750	17.813	17.438	
18.375	17.813	17.813	17.500	
18.313	17.750	17.875	17.500	
18.375	17.750	17.875	17.438	
18.313	17.750	17.813	17.500	
18.438	17.750	17.750	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.750	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.563	
18.375	17.750	17.750	17.438	
18.375	17.750	17.813	17.438	
18.375	17.750	17.813	17.625	
18.375	17.750	17.750	17.625	
18.375	17.750	17.750	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.938	17.500	
18.438	17.813	17.938	17.438	
18.313	17.875	17.813	17.500	
18.375	17.875	17.750	17.438	
18.313	17.875	17.750	17.438	
18.313	17.875	17.813	17.500	
18.313	17.750	17.875	17.438	
18.313	17.750	17.875	17.500	
18.313	17.750	17.750	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.750	17.625	
18.313	17.875	17.750	17.625	
18.313	17.750	17.750	17.438	
18.313	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.750	17.438	
18.313	17.750	17.750	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.750	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.813	17.813	17.500	
18.313	17.750	17.750	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.313	17.813	17.813	17.500	
18.375	17.813	17.938	17.500	
18.375	17.750	17.813	17.500	
18.438	17.750	17.875	17.625	
18.313	17.750	17.813	17.563	
18.438	17.875	17.750	17.563	
18.313	17.750	17.813	17.438	
18.313	17.813	17.813	17.625	
18.375	17.750	17.938	17.500	
18.375	17.750	17.938	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.375	17.813	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.625	
18.313	17.750	17.813	17.563	
18.375	17.750	17.813	17.563	
18.375	17.750	17.813	17.500	
18.375	17.813	17.875	17.625	
18.375	17.750	17.813	17.563	
18.375	17.875	17.938	17.500	
18.313	17.938	17.813	17.500	
18.313	17.938	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.313	17.750	17.938	17.500	
18.313	17.750	17.938	17.500	
18.375	17.750	17.813	17.500	
18.313	17.875	17.813	17.625	
18.313	17.750	17.813	17.563	
18.313	17.875	17.813	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.375	17.813	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.875	17.563	
18.375	17.750	17.875	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.563	
18.313	17.750	17.938	17.500	
18.375	17.813	17.938	17.625	
18.313	17.750	17.750	17.500	
18.375	17.875	17.813	17.500	
18.313	17.875	17.813	17.500	
18.375	17.875	17.813	17.500	
18.375	17.813	17.813	17.500	
18.375	17.813	17.938	17.500	
18.313	17.750	17.750	17.500	
18.313	17.875	17.875	17.500	
18.375	17.750	17.750	17.500	
18.375	17.875	17.813	17.625	
18.438	17.750	17.813	17.563	
18.438	17.750	17.813	17.563	
18.438	17.750	18.000	17.500	
18.438	17.750	18.000	17.625	
18.313	17.750	17.813	17.438	
18.375	17.750	17.813	17.438	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.438	
18.375	17.750	17.938	17.438	
18.313	17.750	17.813	17.500	
18.375	17.750	17.813	17.500	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.625	
18.313	17.750	17.813	17.563	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.563	
18.313	17.875	18.000	17.625	
18.313	17.875	17.813	17.438	
18.313	17.875	17.813	17.438	
18.313	17.813	17.813	17.500	
18.313	17.813	17.750	17.500	
18.313	17.750	17.938	17.438	
18.313	17.750	17.938	17.500	
18.313	17.750	17.813	17.500	
18.313	17.875	17.813	17.438	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.750	17.563	
18.313	17.750	17.938	17.563	
18.313	17.750	17.813	17.500	
18.313	17.750	17.813	17.563	
18.313	17.750	17.813	17.438	
18.313	17.750	17.813	17.438	
18.313	17.750	17.750	17.500	
18.313	17.750	17.875	17.500	
18.313	17.750	17.813	17.438	
18.375	17.750	17.813	17.438	
18.313	17.750	17.813	17.438	
18.375	17.750	17.813	17.438	
18.313	17.750	17.813	17.500	
18.375	17.750	17.750	17.625	
18.313	17.750	17.875	17.625	
18.500	17.813	17.875	17.625	
18.313	17.875	17.813	17.500	
18.313	17.875	17.750	17.563	
18.375	17.875	17.813	17.438	
18.375	17.875	17.813	17.500	
18.375	17.750	17.813	17.438	
18.375	17.750	17.938	17.438	
18.375	17.750	17.750	17.500	
18.375	17.875	17.875	17.500	
18.375	17.750	17.750	17.500	
18.375	17.813	17.813	17.500	
18.313	17.750	17.813	17.375	
18.438	17.750	17.813	17.625	
18.313	17.750	17.875	17.563	
18.375	17.750	17.875	17.563	
18.313	17.750	17.813	17.438	
18.375	17.750	17.750	17.563	
18.313	17.750	17.813	17.438	
